BBC5029,SEKOLAH JENIS KEBANGSAAN (CINA) KALUMPANG,44100
BBC5030,SEKOLAH JENIS KEBANGSAAN (CINA) KAMPUNG GURNEY,44300
BBC5031,SEKOLAH JENIS KEBANGSAAN (CINA) KERLING,44100
BBC5032,SEKOLAH JENIS KEBANGSAAN (CINA) KHING MING,44000
BBC5035,SEKOLAH JENIS KEBANGSAAN (CINA) RASA,44200
BBC5037,SEKOLAH JENIS KEBANGSAAN (CINA) SERENDAH,48200
BBC6030,SEKOLAH JENIS KEBANGSAAN (CINA) CHEONG HUA,45200
BBC6031,SEKOLAH JENIS KEBANGSAAN (CINA) HAI PING,45300
BBC6032,SEKOLAH JENIS KEBANGSAAN (CINA) LUM HUA,45200
BBC6033,SEKOLAH JENIS KEBANGSAAN (CINA) MOON TECK,45100
BBC6034,SEKOLAH JENIS KEBANGSAAN (CINA) PHOOI TEE,45200
BBC6035,SEKOLAH JENIS KEBANGSAAN (CINA) POAY CHNEH,45100
BBC6036,SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN,45300
BBC6037,SEKOLAH JENIS KEBANGSAAN (CINA) PHOOI MIN,45100
BBC6038,SEKOLAH JENIS KEBANGSAAN (CINA) YOKE KUAN,45400
BBC6039,SEKOLAH JENIS KEBANGSAAN (CINA) KIAN SIT,45400
BBC7401,SEKOLAH JENIS KEBANGSAAN (CINA) CHAP KHUAN,48100
BBC7402,SEKOLAH JENIS KEBANGSAAN (CINA) KHEOW BIN,68100
BBC7403,SEKOLAH JENIS KEBANGSAAN (CINA) KUANG,48050
BBC7404,SEKOLAH JENIS KEBANGSAAN (CINA) KUNDANG,48020
BBC7405,SEKOLAH JENIS KEBANGSAAN (CINA) SAN YUK,48000
BBC7406,SEKOLAH JENIS KEBANGSAAN (CINA) SELAYANG BARU,68100
BBC7407,SEKOLAH JENIS KEBANGSAAN (CINA) DESA JAYA,52100
BBC7408,SEKOLAH JENIS KEBANGSAAN (CINA) KOTA EMERALD,48000
BBC8401,SEKOLAH JENIS KEBANGSAAN (CINA) CHEN MOH,46000
BBC8402,SEKOLAH JENIS KEBANGSAAN (CINA) DAMANSARA,47410
BBC8403,SEKOLAH JENIS KEBANGSAAN (CINA) KUNG MAN,43300
BBC8404,SEKOLAH JENIS KEBANGSAAN (CINA) HAN MING,47100
BBC8405,SEKOLAH JENIS KEBANGSAAN (CINA) SERDANG BARU (1),43300
BBC8406,SEKOLAH JENIS KEBANGSAAN (CINA) SERDANG BARU (2),43300
BBC8407,SEKOLAH JENIS KEBANGSAAN (CINA) SUBANG,40150
BBC8408,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI WAY,47300
BBC8409,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI BULOH,47000
BBC8410,SEKOLAH JENIS KEBANGSAAN (CINA) YAK CHEE,47190
BBC8411,SEKOLAH JENIS KEBANGSAAN (CINA) YUK CHAI,47301
BBC8412,SEKOLAH JENIS KEBANGSAAN (CINA) YUK CHYUN,46000
BBC8413,SEKOLAH JENIS KEBANGSAAN (CINA) PUAY CHAI,47300
BBC8414,SEKOLAH JENIS KEBANGSAAN (CINA) LICK HUNG,47500
BBC8415,SEKOLAH JENIS KEBANGSAAN (CINA) PUAY CHAI 2,47800
BBC8416,SEKOLAH JENIS KEBANGSAAN (CINA) TUN TAN CHENG LOCK,47630
BBC8417,SEKOLAH JENIS KEBANGSAAN (CINA) CHEE WEN,47600
BBC8418,SEKOLAH JENIS KEBANGSAAN (CINA) DESA JAYA 2,52200
BBC8419,SEKOLAH JENIS KEBANGSAAN (CINA) SHIN CHENG (HARCROFT),47180
BBC8420,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA DAMANSARA,46400
BBC8421,SEKOLAH JENIS KEBANGSAAN (CINA) TUN TAN SIEW SIN,47650
BBC8422,SEKOLAH JENIS KEBANGSAAN (CINA) KHENG CHEE,47100
BBC8423,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT SERDANG SERI KEMBANGAN,43300
BBC9401,SEKOLAH JENIS KEBANGSAAN (CINA) CHIO CHIAO,43900
BBC9402,SEKOLAH JENIS KEBANGSAAN (CINA) DENGKIL,43800
BBC9403,SEKOLAH JENIS KEBANGSAAN (CINA) SEPANG,43900
BBC9404,SEKOLAH JENIS KEBANGSAAN (CINA) SIN MING,47100
BBC9405,SEKOLAH JENIS KEBANGSAAN (CINA) TCHE MIN,43950
BBC9406,SEKOLAH JENIS KEBANGSAAN (CINA) WAH LIAN,43950
BBC9407,SEKOLAH JENIS KEBANGSAAN (CINA) UNION,63000
BBD0060,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BATU AMPAT,41000
BBD0061,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BRAFFERTON,42200
BBD0062,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT RAJAH,41050
BBD0072,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG EMERALD,42450
BBD0074,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG HIGHLANDS,41200
BBD0075,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG JALAN ACOB,42200
BBD0076,SEKOLAH JENIS KEBANGSAAN (TAMIL) JALAN TEPI SUNGAI,41000
BBD0077,SEKOLAH JENIS KEBANGSAAN (TAMIL) PERSIARAN RAJA MUDA MUSA,42000
BBD0078,SEKOLAH JENIS KEBANGSAAN (TAMIL) JALAN MERU,41050
BBD0079,SEKOLAH JENIS KEBANGSAAN (TAMIL) METHODIST,42200
BBD0084,SEKOLAH JENIS KEBANGSAAN (TAMIL) SIMPANG LIMA,41200
BBD0092,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG VALLAMBROSA,42200
BBD0093,SEKOLAH JENIS KEBANGSAAN (TAMIL) TAMAN SENTOSA,41200
BBD1047,SEKOLAH JENIS KEBANGSAAN (TAMIL) SG MANGGIS,42700
BBD1053,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG GADONG,42800
BBD1054,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG JUGRA,42700
BBD1055,SEKOLAH JENIS KEBANGSAAN (TAMIL) JENJAROM,42600
BBD1058,SEKOLAH JENIS KEBANGSAAN (TAMIL) SIMPANG MORIB,42700
BBD1060,SEKOLAH JENIS KEBANGSAAN (TAMIL) SUNGAI SEDU,42700
BBD1061,SEKOLAH JENIS KEBANGSAAN (TAMIL) SUNGAI BUAYA,42700
BBD1062,SEKOLAH JENIS KEBANGSAAN (TAMIL) TELOK PANGLIMA GARANG,42500
BBD1063,SEKOLAH JENIS KEBANGSAAN (TAMIL) PUSAT TELOK DATOK,42700
BBD1065,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TUMBUK,42800
BBD1066,SEKOLAH JENIS KEBANGSAAN (TAMIL) PULAU CAREY SELATAN,42960
BBD1067,SEKOLAH JENIS KEBANGSAAN (TAMIL) PULAU CAREY BARAT,42960
BBD1068,SEKOLAH JENIS KEBANGSAAN (TAMIL) PULAU CAREY TIMUR,42960
BBD3048,SEKOLAH JENIS KEBANGSAAN (TAMIL) BESTARI JAYA,45600
BBD3049,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG BRAUNSTON,45800
BBD3051,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG BUKIT CHERAKA,45800
BBD3052,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG BKT IJOK,45800
BBD3055,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG COALFIELDS,47000
BBD3056,SEKOLAH JENIS KEBANGSAAN (TAMIL) GHANDIJI,45400
BBD3057,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG HOPEFUL,45600
BBD3058,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG KG BARU,45000
BBD3060,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI TERAP,45000
BBD3061,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG KUALA SELANGOR,45700
BBD3064,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG RAJA MUSA,45000
BBD3065,SEKOLAH JENIS KEBANGSAAN (TAMIL) BUKIT ROTAN BARU,45700
BBD3066,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG RIVERSIDE,45000
BBD3068,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SELANGOR RIVER,45700
BBD3069,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SG BULOH,45700
BBD3071,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SG RAMBAI,45600
BBD3072,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TUAN MEE,47000
BBD3073,SEKOLAH JENIS KEBANGSAAN (TAMIL) VAGEESAR,45000
BBD4051,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANGI,43000
BBD4053,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG DOMINION,43500
BBD4055,SEKOLAH JENIS KEBANGSAAN (TAMIL) KAJANG,43000
BBD4057,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG RINCHING,43500
BBD4060,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SEMENYIH,43500
BBD4063,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG WEST COUNTRY 'TIMUR',43000
BBD4064,SEKOLAH JENIS KEBANGSAAN (TAMIL) AMPANG,68000
BBD4065,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR MAHKOTA CHERAS,43200
BBD5041,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BATANG KALI,44300
BBD5043,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG CHANGKAT ASA,35900
BBD5044,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG ESCOT,35900
BBD5045,SEKOLAH JENIS KEBANGSAAN (TAMIL) KUALA KUBU BHARU,44000
BBD5047,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KERLING,44100
BBD5048,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KALUMPANG,35900
BBD5051,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG LIMA BELAS,35800
BBD5052,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG MINYAK,45600
BBD5055,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG NIGEL GARDNER,45600
BBD5058,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SG CHOH,48000
BBD5059,SEKOLAH JENIS KEBANGSAAN (TAMIL) BUKIT BERUNTUNG,48300
BBD5061,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG MARY,45600
BBD5062,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG TINGGI,45600
BBD6039,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI BERNAM,45200
BBD6040,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SABAK BERNAM,45200
BBD7451,SEKOLAH JENIS KEBANGSAAN (TAMIL) BATU CAVES,68100
BBD7452,SEKOLAH JENIS KEBANGSAAN (TAMIL) BATU ARANG,48100
BBD7453,SEKOLAH JENIS KEBANGSAAN (TAMIL) KUANG,48050
BBD7454,SEKOLAH JENIS KEBANGSAAN (TAMIL) BUKIT DARAH,47000
BBD7455,SEKOLAH JENIS KEBANGSAAN (TAMIL) RAWANG,48000
BBD7456,SEKOLAH JENIS KEBANGSAAN (TAMIL) TAMAN MELAWATI,53100
BBD8451,SEKOLAH JENIS KEBANGSAAN (TAMIL) CASTLEFIELD,47100
BBD8452,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG EFFINGHAM,47800
BBD8453,SEKOLAH JENIS KEBANGSAAN (TAMIL) F E S SERDANG,43400
BBD8454,SEKOLAH JENIS KEBANGSAAN (TAMIL) PUCHONG,47100
BBD8455,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG KINRARA,47100
BBD8456,SEKOLAH JENIS KEBANGSAAN (TAMIL) RRI SUNGAI BULOH,47000
BBD8457,SEKOLAH JENIS KEBANGSAAN (TAMIL) SARASWATHY,47000
BBD8458,SEKOLAH JENIS KEBANGSAAN (TAMIL) VIVEKANANDA,46050
BBD8459,SEKOLAH JENIS KEBANGSAAN (TAMIL) HICOM,40000
BBD8461,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG EBOR,40000
BBD8462,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG GLENMARIE,40000
BBD8463,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG MIDLANDS,40000
BBD8464,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG NORTH HUMMOCK,41050
BBD8466,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG RASAK,40160
BBD8467,SEKOLAH JENIS KEBANGSAAN (TAMIL) SEAPORT,46150
BBD8468,SEKOLAH JENIS KEBANGSAAN (TAMIL) SG RENGGAM,40200
BBD8469,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SEAFIELD,47630
BBD8470,SEKOLAH JENIS KEBANGSAAN (TAMIL) TUN SAMBANTHAN,47630
BBD9452,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG AMPAR TENANG,43800
BBD9453,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUTE,43900
BBD9454,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR BARU SALAK TINGGI,43900
BBD9455,SEKOLAH JENIS KEBANGSAAN (TAMIL) DENGKIL,43800
BBD9457,SEKOLAH JENIS KEBANGSAAN (TAMIL) TAMAN PERMATA,43800
BBD9458,SEKOLAH JENIS KEBANGSAAN (TAMIL) SEPANG,43900
BBD9460,SEKOLAH JENIS KEBANGSAAN (TAMIL) TELUK MERBAU,43950
BBD9461,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG WEST COUNTRY 'BARAT',43000
BEA0091,SEKOLAH MENENGAH KEBANGSAAN RAJA MAHADI,41200
BEA0092,SEKOLAH MENENGAH KEBANGSAAN RAJA LUMU,42000
BEA0093,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN RAHIMAH,41200
BEA0094,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN JEMAAH,42000
BEA0095,SEKOLAH MENENGAH KEBANGSAAN TENGKU IDRIS SHAH,42200
BEA0096,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL SAMAD,41300
BEA0097,SEKOLAH MENENGAH KEBANGSAAN PULAU INDAH,42920
BEA0099,KOLEJ TINGKATAN ENAM SRI ISTANA,41000
BEA0100,SEKOLAH MENENGAH KEBANGSAAN RANTAU PANJANG,42100
BEA0101,SEKOLAH MENENGAH KEBANGSAAN (P) KAPAR,42200
BEA0102,SEKOLAH MENENGAH KEBANGSAAN PENDAMARAN JAYA,42000
BEA0103,SEKOLAH MENENGAH KEBANGSAAN TELOK GADONG,41100
BEA0104,SEKOLAH MENENGAH KEBANGSAAN SRI ANDALAS,41200
BEA0105,SEKOLAH MENENGAH KEBANGSAAN JALAN KEBUN,40460
BEA0106,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG JAWA,41000
BEA0107,SEKOLAH MENENGAH KEBANGSAAN TAMAN KLANG UTAMA,42100
BEA0108,SEKOLAH MENENGAH KEBANGSAAN KOTA KEMUNING,40460
BEA0109,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SULTAN SULEIMAN,42000
BEA0110,SEKOLAH MENENGAH KEBANGSAAN SUNGAI KAPAR INDAH,42200
BEA0111,SEKOLAH MENENGAH KEBANGSAAN SHAHBANDARAYA,41000
BEA0112,SEKOLAH MENENGAH KEBANGSAAN BATU UNJUR,41200
BEA0113,SEKOLAH MENENGAH KEBANGSAAN BUKIT TINGGI KLANG,41200
BEA0114,SEKOLAH MENENGAH KEBANGSAAN BUKIT KAPAR,42200
BEA1064,SEKOLAH MENENGAH KEBANGSAAN JENJAROM,42600
BEA1065,SEKOLAH MENENGAH KEBANGSAAN JUGRA,42700
BEA1066,SEKOLAH MENENGAH KEBANGSAAN TELOK DATOK,42700
BEA1068,SEKOLAH MENENGAH KEBANGSAAN BATU LAUT,42800
BEA1069,SEKOLAH MENENGAH KEBANGSAAN TELOK PANGLIMA GARANG,42500
BEA1070,SEKOLAH MENENGAH KEBANGSAAN BUKIT CHANGGANG,42700
BEA1071,SEKOLAH MENENGAH KEBANGSAAN BANTING,42700
BEA1072,SEKOLAH MENENGAH KEBANGSAAN SIJANGKANG JAYA,42500
BEA1073,SEKOLAH MENENGAH KEBANGSAAN BANDAR BANTING,42700
BEA1074,SEKOLAH MENENGAH SAINS BANTING,42700
BEA3074,SEKOLAH MENENGAH KEBANGSAAN SERI TANJUNG,45000
BEA3075,SEKOLAH MENENGAH KEBANGSAAN DATO HARUN,45500
BEA3077,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA MUSA,45600
BEA3078,SEKOLAH MENENGAH KEBANGSAAN JERAM,45800
BEA3079,SEKOLAH MENENGAH KEBANGSAAN SG. BURONG,45500
BEA3080,SEKOLAH MENENGAH KEBANGSAAN TIRAM JAYA,45500
BEA3081,SEKOLAH MENENGAH KEBANGSAAN RANTAU PANJANG,45600
BEA3082,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN PERMATANG,45000
BEA3083,SEKOLAH MENENGAH SAINS KUALA SELANGOR,45000
BEA3084,SEKOLAH MENENGAH KEBANGSAAN SAUJANA UTAMA,47000
BEA3085,SEKOLAH MENENGAH KEBANGSAAN PUNCAK ALAM,42300
BEA3086,SEKOLAH MENENGAH KEBANGSAAN KUALA SELANGOR,45000
BEA3087,SEKOLAH MENENGAH KEBANGSAAN BUKIT KUCHING TENGAH,45800
BEA3088,SEKOLAH MENENGAH KEBANGSAAN PUNCAK ALAM 3,42300
BEA4601,SEKOLAH MENENGAH KEBANGSAAN TAMAN TASIK,68000
BEA4603,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU BANGI,43650
BEA4604,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL AZIZ SHAH,43000
BEA4605,SEKOLAH MENENGAH KEBANGSAAN KHIR JOHARI,43700
BEA4606,SEKOLAH MENENGAH KEBANGSAAN ABDUL JALIL,43100
BEA4608,SEKOLAH MENENGAH KEBANGSAAN ENGKU HUSAIN,43500
BEA4609,SEKOLAH MENENGAH KEBANGSAAN TAMAN KOSAS,68000
BEA4610,SEKOLAH MENENGAH KEBANGSAAN TAMAN SERAYA,56100
BEA4611,SEKOLAH MENENGAH KEBANGSAAN PERIMBUN,43200
BEA4612,SEKOLAH MENENGAH KEBANGSAAN TASEK PERMAI,68000
BEA4613,SEKOLAH MENENGAH KEBANGSAAN JALAN REKO,43000
BEA4614,SEKOLAH MENENGAH KEBANGSAAN JALAN TIGA,43650
BEA4615,SEKOLAH MENENGAH KEBANGSAAN PANDAN JAYA,55100
BEA4616,SEKOLAH MENENGAH KEBANGSAAN PANDAN INDAH,55100
BEA4617,SEKOLAH MENENGAH KEBANGSAAN CHERAS PERDANA,43200
BEA4618,SEKOLAH MENENGAH KEBANGSAAN DATO' AHMAD RAZALI,68000
BEA4619,SEKOLAH MENENGAH KEBANGSAAN BUKIT INDAH,68000
BEA4620,SEKOLAH MENENGAH KEBANGSAAN CHERAS JAYA,43200
BEA4621,SEKOLAH MENENGAH KEBANGSAAN SAUJANA IMPIAN,43000
BEA4622,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU AMPANG,68000
BEA4623,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SUNGAI LONG,43000
BEA4624,SEKOLAH MENENGAH KEBANGSAAN JALAN EMPAT,43650
BEA4625,SEKOLAH MENENGAH KEBANGSAAN KAJANG UTAMA,43000
BEA4626,SEKOLAH MENENGAH KEBANGSAAN TAMAN JASMIN 2,43000
BEA4627,SEKOLAH MENENGAH KEBANGSAAN DUSUN NANDING,43100
BEA4628,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASIK KESUMA,43700
BEA4629,SEKOLAH MENENGAH KEBANGSAAN BANDAR DAMAI PERDANA,56000
BEA4630,SEKOLAH MENENGAH KEBANGSAAN BANDAR TUN HUSSEIN ONN 2,43200
BEA4631,SEKOLAH MENENGAH KEBANGSAAN PANDAN MEWAH,55100
BEA4632,SEKOLAH MENENGAH KEBANGSAAN BANDAR RINCHING,43500
BEA4633,SEKOLAH MENENGAH KEBANGSAAN BANDAR SERI PUTRA,43000
BEA4634,SEKOLAH MENENGAH KEBANGSAAN DESA SERDANG,43300
BEA4635,SEKOLAH MENENGAH KEBANGSAAN SUNGAI RAMAL,43000
BEA5061,SEKOLAH MENENGAH KEBANGSAAN KUALA KUBU BHARU,44000
BEA5062,SEKOLAH MENENGAH KEBANGSAAN KAMPONG SOEHARTO,44010
BEA5063,SEKOLAH MENENGAH KEBANGSAAN SUNGAI CHOH,48000
BEA5064,SEKOLAH MENENGAH KEBANGSAAN KALUMPANG,44100
BEA5065,SEKOLAH MENENGAH KEBANGSAAN GEDANGSA,44020
BEA5066,SEKOLAH MENENGAH KEBANGSAAN BUKIT SENTOSA,48300
BEA5067,SEKOLAH MENENGAH SAINS HULU SELANGOR,44300
BEA5068,SEKOLAH MENENGAH KEBANGSAAN AMPANG PECAH,44000
BEA5069,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU BATANG KALI,44300
BEA5070,SEKOLAH MENENGAH KEBANGSAAN BANDAR SUNGAI BUAYA,48010
BEA5071,SEKOLAH MENENGAH KEBANGSAAN TAMAN BUNGA RAYA (1),48300
BEA5072,SEKOLAH MENENGAH KEBANGSAAN SERENDAH,48200
BEA5073,SEKOLAH MENENGAH KEBANGSAAN BUKIT SENTOSA 2,48300
BEA6041,SEKOLAH MENENGAH KEBANGSAAN UNGKU AZIZ,45200
BEA6042,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,45100
BEA6043,SEKOLAH MENENGAH KEBANGSAAN SUNGAI BESAR,45300
BEA6044,SEKOLAH MENENGAH KEBANGSAAN BAGAN TERAP,45300
BEA6601,SEKOLAH MENENGAH KEBANGSAAN DATO MUSTAFFA,45400
BEA7601,SEKOLAH MENENGAH KEBANGSAAN GOMBAK SETIA,53100
BEA7602,SEKOLAH MENENGAH KEBANGSAAN TAMAN SELAYANG,68100
BEA7603,SEKOLAH MENENGAH KEBANGSAAN LEMBAH KERAMAT,54200
BEA7604,SEKOLAH MENENGAH KEBANGSAAN TAMAN EHSAN,52100
BEA7605,SEKOLAH MENENGAH KEBANGSAAN RAWANG,48000
BEA7606,SEKOLAH MENENGAH KEBANGSAAN TAMAN KERAMAT,54200
BEA7607,SEKOLAH MENENGAH KEBANGSAAN SERI GOMBAK,68100
BEA7608,SEKOLAH MENENGAH KEBANGSAAN HILLCREST,68100
BEA7609,SEKOLAH MENENGAH KEBANGSAAN IDEAL HEIGHTS,68100
BEA7610,SEKOLAH MENENGAH KEBANGSAAN TAMAN MELAWATI,53100
BEA7612,SEKOLAH MENENGAH KEBANGSAAN SERI SELAYANG,68100
BEA7613,SEKOLAH MENENGAH KEBANGSAAN SUNGAI KERTAS,68100
BEA7614,SEKOLAH MENENGAH KEBANGSAAN SERI KERAMAT,54200
BEA7615,SEKOLAH MENENGAH KEBANGSAAN DARUL EHSAN,68100
BEA7616,SEKOLAH MENENGAH KEBANGSAAN SUNGAI PUSU,53100
BEA7617,SEKOLAH MENENGAH KEBANGSAAN TAMAN DESA,48000
BEA7618,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASIK PUTERI,48000
BEA7619,SEKOLAH MENENGAH KEBANGSAAN BUKIT RAHMAN PUTRA,47000
BEA7620,SEKOLAH MENENGAH KEBANGSAAN SERI KUNDANG,48020
BEA7621,SEKOLAH MENENGAH KEBANGSAAN TAMAN DESA 2,48000
BEA7622,SEKOLAH MENENGAH KEBANGSAAN SIERRAMAS,47000
BEA7623,SEKOLAH MENENGAH KEBANGSAAN TUN PERAK,48000
BEA8601,SEKOLAH MENENGAH KEBANGSAAN PUCHONG,47100
BEA8602,SEKOLAH MENENGAH KEBANGSAAN SRI PERMATA,47300
BEA8603,SEKOLAH MENENGAH KEBANGSAAN SULTAN SALAHUDDIN ABDUL AZIZ SHAH,40000
BEA8604,SEKOLAH MENENGAH KEBANGSAAN SUBANG JAYA,47500
BEA8605,SEKOLAH MENENGAH KEBANGSAAN BUKIT GADING,47000
BEA8606,SEKOLAH MENENGAH KEBANGSAAN SERI SERDANG,43300
BEA8607,SEKOLAH MENENGAH KEBANGSAAN TAMAN DATO' HARUN,46000
BEA8608,SEKOLAH MENENGAH KEBANGSAAN DAMANSARA JAYA,47400
BEA8609,KOLEJ TINGKATAN ENAM PUCHONG,47100
BEA8610,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 16,40200
BEA8611,SEKOLAH MENENGAH KEBANGSAAN DAMANSARA UTAMA,47400
BEA8612,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL SHAH ALAM,40200
BEA8613,SEKOLAH MENENGAH KEBANGSAAN TAMAN MEDAN,46000
BEA8614,SEKOLAH MENENGAH KEBANGSAAN SUBANG UTAMA,47500
BEA8615,SEKOLAH MENENGAH KEBANGSAAN KELANA JAYA,47301
BEA8616,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN SEBELAS,40000
BEA8617,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 18,40200
BEA8618,SEKOLAH MENENGAH KEBANGSAAN SEAFIELD,47600
BEA8619,KOLEJ TINGKATAN ENAM SHAH ALAM,40300
BEA8620,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SUNGAI BULOH,47000
BEA8621,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 19,40300
BEA8622,SEKOLAH MENENGAH KEBANGSAAN ALAM MEGAH,40400
BEA8623,SEKOLAH MENENGAH KEBANGSAAN TAMAN SRI MUDA,40400
BEA8624,SEKOLAH MENENGAH KEBANGSAAN SRI UTAMA,46100
BEA8625,SEKOLAH MENENGAH KEBANGSAAN SS 17,47500
BEA8626,SEKOLAH MENENGAH KEBANGSAAN BANDAR SUNWAY,46150
BEA8627,SEKOLAH MENENGAH KEBANGSAAN SERI INDAH,43300
BEA8628,SEKOLAH MENENGAH KEBANGSAAN PUCHONG PERDANA,47150
BEA8629,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 9,40100
BEA8630,SEKOLAH MENENGAH KEBANGSAAN SUBANG,40150
BEA8631,KOLEJ TINGKATAN ENAM BANDAR UTAMA,47800
BEA8632,SEKOLAH MENENGAH KEBANGSAAN USJ 4,47600
BEA8633,SEKOLAH MENENGAH KEBANGSAAN USJ 13,47630
BEA8634,SEKOLAH MENENGAH KEBANGSAAN USJ 8,47610
BEA8635,SEKOLAH MENENGAH KEBANGSAAN USJ 12,47630
BEA8636,SEKOLAH MENENGAH KEBANGSAAN PUCHONG UTAMA (1),47100
BEA8637,SEKOLAH MENENGAH KEBANGSAAN TTDI JAYA,40150
BEA8638,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 10 KOTA DAMANSARA,47810
BEA8639,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 1 BANDAR KINRARA,47180
BEA8640,SEKOLAH MENENGAH KEBANGSAAN TROPICANA,47410
BEA8641,SEKOLAH MENENGAH KEBANGSAAN BANDAR SRI DAMANSARA 2,52200
BEA8642,SEKOLAH MENENGAH KEBANGSAAN USJ 23,47640
BEA8643,SEKOLAH MENENGAH KEBANGSAAN BANDAR UTAMA DAMANSARA 3,47800
BEA8644,SEKOLAH MENENGAH KEBANGSAAN BANDAR UTAMA DAMANSARA (4),47800
BEA8645,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 3 BANDAR KINRARA,47180
